,name,id,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
360,nestroy-der-zerrissene,ger000366,Nestroy,0,Der Zerrissene,Posse mit Gesang in drei Aufzügen,Comedy,1844,21,False,0.8486517450803165,0.3809523809523809,1.761904761904762,kathi,7.619047619047619,3,1844,1845.0,16,21,2,18,1,,1,1844,48,2,3,17229,16546,3169,866,120
364,nestroy-judith-und-holofernes,ger000441,Nestroy,0,Judith und Holofernes,Travestie in einem Akt,,1849,26,False,0.7657075830152753,0.2461538461538461,2.4766666666666666,jojakim,6.153846153846154,4,1849,1891.0,13,26,3,20,3,,2,1849,24,2,0,6696,6376,1004,273,196
377,prutz-die-politische-wochenstube,ger000280,Prutz,0,Die politische Wochenstube,Eine Komödie,Comedy,1845,23,False,0.9287831733483908,0.6719367588932806,1.3280632411067197,several characters,14.782608695652174,2,,1845.0,22,23,6,15,2,,1,,3,0,3,18065,17950,533,0,2336
390,reinick-genoveva,ger000139,Reinick,1,Genoveva,Oper in vier Akten,,1850,19,True,0.8782522860696236,0.5614035087719298,1.4385964912280702,margaretha|golo,10.105263157894736,2,1850,,18,19,5,10,4,,1,,4,12,4,6182,6125,43,0,1100
395,rosenow-die-im-schatten-leben,ger000251,Rosenow,0,Die im Schatten leben,Drama in vier Akten,,1899,14,False,0.97985347985348,0.978021978021978,1.021978021978022,several characters,12.714285714285714,2,,1912.0,13,14,5,9,0,,1,1899,4,0,4,28114,27313,5111,1323,21
416,scheerbart-herr-kammerdiener-kneetschke,ger000153,Scheerbart,0,Herr Kammerdiener Kneetschke,Eine Kammerdiener-Tragödie in fünf Aufzügen,Tragedy,1904,10,False,0.8555555555555555,0.6888888888888889,1.3111111111111111,kathi|kneetschke,6.2,2,,1904.0,9,10,4,6,0,,1,,5,0,5,3084,2664,942,180,0
420,schikaneder-die-zauberfloete,ger000256,Schikaneder,0,Die Zauberflöte,Große Oper in zwey Aufzügen,,1791,27,True,0.7637981118373275,0.3190883190883191,1.8034188034188037,tamino|papageno,8.296296296296296,3,1791,,18,27,6,17,4,,1,,49,56,2,12760,11677,2178,366,785
460,seemann-dulk-die-waende,ger000459,Seemann,1,Die Wände,Eine politische Komödie in einem Akte,Comedy,1848,8,False,0.7821428571428571,0.6428571428571429,1.3571428571428572,hans,4.5,2,,1848.0,7,8,0,7,1,,1,,9,0,0,5779,5596,406,0,681
477,sudermann-der-bettler-von-syrakus,ger000461,Sudermann,0,Der Bettler von Syrakus,Tragödie in fünf Akten und einem Vorspiel,Tragedy,1911,66,False,0.8167835703438168,0.179020979020979,2.1771561771561774,der_blinde,11.636363636363637,5,1911,1911.0,43,66,11,52,3,,1,,50,0,5,24340,23086,3426,0,3276
502,wagner-der-fliegende-hollaender,ger000245,Wagner,0,Der fliegende Holländer,,,1843,9,True,1.0,1.0,1.0,several characters,8.0,1,1843,,8,9,3,6,0,,1,,3,35,3,7017,6718,1635,0,828
504,wagner-die-meistersinger-von-nuernberg,ger000422,Wagner,0,Die Meistersinger von Nürnberg,,,1868,32,True,0.8858208387514802,0.6108870967741935,1.3891129032258065,david|walther,18.9375,2,1868,,31,32,3,26,3,,1,,14,31,3,23376,22099,5902,0,3031
509,wagner-parsifal,ger000413,Wagner,0,Parsifal,Ein Bühnenweihfestspiel,,1877,23,True,0.9631093544137024,0.6126482213438735,1.3873517786561265,kundry|parsifal,13.478260869565217,2,1882,1877.0,22,23,7,15,1,,1,,3,36,3,10676,10453,3528,0,1293
528,weisse-atreus-und-thyest,ger000291,Weiße,0,Atreus und Thyest,Ein Trauerspiel in fünf Aufzügen,Tragedy,1766,5,False,0.9,0.9,1.1,thyest|atreus|aegisth,3.6,2,1767,1766.0,4,5,1,4,0,,1,1766,30,0,5,15086,14897,639,0,2159
535,werner-der-vierundzwanzigste-februar,ger000412,Werner,0,Der vierundzwanzigste Februar,Eine Tragödie in einem Akt,Tragedy,1809,3,False,1.0,1.0,1.0,trude|kunz|kurt,2.0,1,1809,1815.0,2,3,1,2,0,,1,,3,1,0,10651,9015,1132,3,1118
542,wilbrandt-der-meister-von-palmyra,ger000137,Wilbrandt,0,Der Meister von Palmyra,Dramatische Dichtung in fünf Aufzügen,,1889,35,False,0.7518460954030356,0.2117647058823529,1.9327731092436973,apelles,7.2,4,,1889.0,30,35,8,22,5,,1,,37,0,5,26080,24738,4891,114,2951
546,wildenbruch-die-quitzows,ger000172,Wildenbruch,0,Die Quitzows,Schauspiel in vier Akten,,1888,62,False,0.7665124812733227,0.197778952934955,2.014806980433633,perwenitz,12.064516129032258,4,1888,1888.0,41,62,7,50,5,,1,,72,0,7,30691,28730,5087,1134,1566
550,wohlbrueck-der-vampyr,ger000295,Wohlbrück,0,Der Vampyr,Romantische Oper in vier Aufzügen,,1828,26,True,0.8141827127121245,0.3107692307692307,1.9692307692307691,ruthwen,7.769230769230769,4,1828,,18,26,5,15,6,,1,,39,11,4,17291,16319,4291,162,1615
552,zedlitz-herr-und-sklave,ger000505,Zedlitz,0,Herr und Sklave,Trauerspiel in zwei Aufzügen,Tragedy,1835,7,False,0.7380952380952381,0.5714285714285714,1.5238095238095235,said,3.4285714285714284,3,,1835.0,5,7,1,5,1,,1,1834,9,0,2,3890,3693,221,0,691
